MovieID,Title,Genre,ReleaseDate,Rating,Votes,Revenue (Million USD)
1826,Movie 1826,"Action, Animation, Family",2011-06-12,6.1,2086411,2590.5
1827,Movie 1827,"Family, Drama",2007-12-19,8.2,1572431,2849.9
1828,Movie 1828,"Animation, Action, Romance",1982-08-25,9.2,2091756,793.9
1829,Movie 1829,Drama,1995-12-27,8.5,494288,1391.3
1830,Movie 1830,"Thriller, Romance, Sci-Fi",2010-01-11,7.1,1992465,688.8
1831,Movie 1831,"Drama, Action",2023-03-19,9.0,218429,2809.8
1832,Movie 1832,"Drama, Comedy",2009-05-23,8.0,2346733,1978.4
1833,Movie 1833,Sci-Fi,2017-02-23,7.8,829467,2711.7
1834,Movie 1834,"Comedy, Action",1998-10-11,7.5,749262,2907.3
1835,Movie 1835,Romance,2010-08-08,6.0,840846,2328.8
1836,Movie 1836,Sci-Fi,1991-04-11,9.0,2169264,724.8
1837,Movie 1837,"Drama, Family",1990-03-05,8.6,2460431,119.9
1838,Movie 1838,"Thriller, Adventure",1981-12-17,9.1,1644713,1922.8
1839,Movie 1839,Adventure,2010-01-09,7.5,1871066,247.5
1840,Movie 1840,Sci-Fi,2022-06-16,7.4,1120188,2724.5
1841,Movie 1841,Drama,1981-03-03,8.0,924252,1366.0
1842,Movie 1842,"Thriller, Sci-Fi, Romance",1984-11-06,8.0,585909,1701.0
1843,Movie 1843,Romance,1989-05-05,8.6,1738755,83.0
1844,Movie 1844,Family,1980-02-17,8.3,2325159,76.1
1845,Movie 1845,Thriller,1995-08-26,6.7,2091285,1460.9
1846,Movie 1846,Drama,1991-07-18,8.2,2370808,2583.1
1847,Movie 1847,Comedy,2022-03-28,7.8,385187,1459.2
1848,Movie 1848,Comedy,1995-11-25,7.4,1617174,2815.9
1849,Movie 1849,"Adventure, Action",2007-01-28,7.1,1755193,131.6
1850,Movie 1850,"Thriller, Adventure, Romance",2018-04-24,9.2,2110605,1863.9
1851,Movie 1851,"Adventure, Comedy, Drama",2018-09-10,7.7,414805,1326.6
1852,Movie 1852,Adventure,1984-09-03,8.5,710538,2330.1
1853,Movie 1853,Thriller,1997-07-09,7.6,1532281,945.3
1854,Movie 1854,"Thriller, Sci-Fi, Adventure",2010-09-16,7.4,2449597,2774.2
1855,Movie 1855,"Comedy, Animation, Family",1985-12-16,9.4,2334469,1575.1
1856,Movie 1856,"Drama, Sci-Fi, Thriller",1997-05-28,7.0,2253850,722.1
1857,Movie 1857,"Romance, Family",2002-05-07,8.9,2271272,2044.5
1858,Movie 1858,"Sci-Fi, Adventure",2022-11-07,8.7,684172,2416.6
1859,Movie 1859,"Sci-Fi, Romance, Thriller",2023-06-23,7.9,1446969,653.2
1860,Movie 1860,"Family, Comedy",1987-12-24,9.1,1136106,656.9
1861,Movie 1861,"Thriller, Comedy, Family",2011-06-08,7.4,1235567,2800.8
1862,Movie 1862,"Family, Thriller",1989-05-20,6.3,621894,2901.2
1863,Movie 1863,"Adventure, Action, Animation",1992-05-16,7.6,2409569,1771.6
1864,Movie 1864,"Family, Adventure",1992-05-02,9.4,2153361,1806.1
1865,Movie 1865,"Adventure, Family",2000-02-05,6.6,1615548,2292.4
1866,Movie 1866,Action,1984-05-04,7.9,1225811,425.9
1867,Movie 1867,Adventure,1993-01-22,8.0,141339,378.7
1868,Movie 1868,"Sci-Fi, Family, Romance",1995-04-08,8.2,2493341,2267.6
1869,Movie 1869,"Thriller, Romance, Drama",1981-09-19,7.1,1022211,556.9
1870,Movie 1870,"Romance, Action",1990-02-19,8.6,1231326,2438.2
1871,Movie 1871,Drama,1995-07-08,6.8,794755,2681.1
1872,Movie 1872,Sci-Fi,1986-01-08,8.3,1925332,1759.9
1873,Movie 1873,"Adventure, Animation, Drama",1994-02-28,6.3,1962829,1355.5
1874,Movie 1874,"Adventure, Family, Action",2014-05-07,9.1,2161583,1338.1
1875,Movie 1875,"Thriller, Family, Action",2011-09-20,7.4,1954677,1839.3
1876,Movie 1876,"Comedy, Drama",2018-12-22,7.3,1794525,661.0
1877,Movie 1877,"Thriller, Adventure",1997-04-23,7.0,1068445,1169.4
1878,Movie 1878,"Action, Romance",2021-12-03,7.6,191768,1197.2
1879,Movie 1879,"Thriller, Adventure",1981-08-14,8.5,1878962,313.9
1880,Movie 1880,"Thriller, Romance",1997-06-09,7.7,806914,696.5
1881,Movie 1881,"Family, Romance, Adventure",1982-07-12,6.2,1058734,315.4
1882,Movie 1882,Drama,2019-12-18,6.2,432421,1599.5
1883,Movie 1883,"Animation, Comedy",1998-03-28,7.5,880224,725.8
1884,Movie 1884,"Comedy, Drama",1994-02-20,6.2,837962,900.3
1885,Movie 1885,"Adventure, Comedy",1995-01-26,9.4,423160,248.8
1886,Movie 1886,Sci-Fi,1991-09-04,8.7,2421289,2294.5
1887,Movie 1887,"Comedy, Family, Sci-Fi",1991-04-26,6.0,820558,2310.7
1888,Movie 1888,"Action, Family, Romance",1988-03-02,7.6,654868,763.7
1889,Movie 1889,"Thriller, Sci-Fi, Romance",1995-08-06,8.5,1141088,528.2
1890,Movie 1890,"Action, Drama, Romance",1988-01-10,7.6,2155026,2048.7
1891,Movie 1891,"Family, Adventure",2013-08-21,9.3,1584513,2369.8
1892,Movie 1892,"Adventure, Sci-Fi, Animation",2006-03-17,9.0,629488,2424.3
1893,Movie 1893,Drama,2018-06-27,7.0,1829785,1178.6
1894,Movie 1894,"Thriller, Action",2000-08-07,8.6,1004167,1334.8
1895,Movie 1895,"Comedy, Animation, Adventure",2017-12-05,8.3,1366562,1219.3
1896,Movie 1896,Action,1994-08-09,7.7,2056009,2153.0
1897,Movie 1897,"Romance, Animation",1988-07-02,6.9,710428,2696.3
1898,Movie 1898,Sci-Fi,2003-01-12,7.6,1721336,2666.8
1899,Movie 1899,"Drama, Sci-Fi",2002-09-18,7.7,2110994,249.9
1900,Movie 1900,"Romance, Sci-Fi",2012-03-01,9.5,712112,2245.8
1901,Movie 1901,"Sci-Fi, Action, Animation",2012-04-21,7.8,201249,1372.7
1902,Movie 1902,"Animation, Thriller",2019-06-10,7.3,2268444,1777.6
1903,Movie 1903,"Animation, Adventure",2012-01-22,8.7,2475446,1542.5
1904,Movie 1904,Adventure,2001-11-23,7.5,1220323,474.7
1905,Movie 1905,Drama,2019-07-09,7.4,275706,179.8
1906,Movie 1906,Comedy,1992-07-19,6.7,736051,1309.4
1907,Movie 1907,"Sci-Fi, Romance, Action",1984-03-28,6.1,2124441,2371.7
1908,Movie 1908,Animation,1990-11-16,6.4,2027728,2444.5
1909,Movie 1909,"Thriller, Animation",1996-10-18,7.9,1486636,1913.0
1910,Movie 1910,"Family, Comedy",2022-11-27,8.5,2281240,2063.7
1911,Movie 1911,"Romance, Family, Adventure",1981-07-16,7.0,2234208,936.7
1912,Movie 1912,"Adventure, Action, Sci-Fi",1999-05-04,8.9,2427897,709.7
1913,Movie 1913,Romance,2009-03-04,8.4,2221662,1120.8
1914,Movie 1914,"Adventure, Family, Sci-Fi",2001-05-03,6.8,2118188,2848.1
1915,Movie 1915,"Drama, Thriller, Action",2007-07-27,7.5,1837376,1445.9
1916,Movie 1916,Thriller,2003-02-10,6.8,2163013,2787.1
1917,Movie 1917,"Romance, Adventure",2007-04-10,6.9,791617,1041.5
1918,Movie 1918,"Thriller, Adventure, Animation",1985-02-03,6.3,135609,492.6
1919,Movie 1919,"Animation, Drama",2021-03-02,6.0,844795,146.4
1920,Movie 1920,"Thriller, Family",2022-10-03,6.1,1399258,1023.9
1921,Movie 1921,Drama,1982-10-01,8.9,906347,2379.2
1922,Movie 1922,"Animation, Drama",1997-10-10,8.2,2306570,261.5
1923,Movie 1923,"Sci-Fi, Comedy, Action",2009-10-28,6.9,2259611,333.6
1924,Movie 1924,"Romance, Sci-Fi, Action",2005-06-22,6.6,2082481,2440.3
1925,Movie 1925,"Family, Sci-Fi",1998-11-23,8.9,1853091,2430.5
1926,Movie 1926,Sci-Fi,2022-06-07,6.8,723780,2124.5
1927,Movie 1927,Drama,1983-10-04,6.5,1982907,422.0
1928,Movie 1928,"Drama, Sci-Fi, Adventure",2001-12-11,8.0,2119963,1334.2
1929,Movie 1929,Family,2017-05-23,6.7,2084863,1985.7
1930,Movie 1930,"Comedy, Adventure",1992-06-03,6.2,1157727,1199.2
1931,Movie 1931,"Animation, Adventure",2000-08-05,8.9,1871457,1992.3
1932,Movie 1932,"Comedy, Action, Adventure",1990-05-14,6.3,1503230,487.1
1933,Movie 1933,Romance,2012-10-16,9.3,948320,2176.3
1934,Movie 1934,"Action, Family",2020-06-23,7.2,1664575,1044.7
1935,Movie 1935,Animation,2012-04-07,6.5,2218044,856.7
1936,Movie 1936,"Family, Romance",2007-12-26,6.1,2394800,906.1
1937,Movie 1937,"Action, Sci-Fi",2001-01-14,8.1,363395,1449.8
1938,Movie 1938,"Animation, Romance",2000-10-08,7.6,1359476,2680.0
1939,Movie 1939,Romance,2022-10-09,7.4,117972,1615.7
1940,Movie 1940,Romance,2008-04-13,6.0,300335,2878.0
1941,Movie 1941,"Family, Adventure",1981-09-28,9.3,1384313,2318.3
1942,Movie 1942,"Action, Animation, Sci-Fi",1993-09-22,7.9,586000,2572.9
1943,Movie 1943,"Family, Thriller",1991-09-21,6.7,1901455,285.0
1944,Movie 1944,"Romance, Animation, Action",1986-03-24,8.6,808932,1989.5
1945,Movie 1945,"Sci-Fi, Adventure, Drama",2007-04-24,6.6,509382,2307.0
1946,Movie 1946,"Sci-Fi, Drama",1984-03-28,6.4,113959,2863.1
1947,Movie 1947,Sci-Fi,1991-02-25,7.6,609352,1526.4
1948,Movie 1948,"Animation, Drama, Romance",2022-10-09,8.7,1594258,2377.6
1949,Movie 1949,"Comedy, Adventure",1992-09-09,8.5,462489,2976.8
1950,Movie 1950,Comedy,2001-03-17,8.9,2343152,622.8
1951,Movie 1951,"Thriller, Action, Comedy",2004-07-04,8.8,1788037,676.5
1952,Movie 1952,Animation,2017-12-23,6.2,1051063,2511.8
1953,Movie 1953,"Family, Animation",2004-06-21,7.3,276012,157.3
1954,Movie 1954,Action,2016-06-01,9.5,1662535,1963.7
1955,Movie 1955,"Action, Thriller",2009-02-05,9.0,2283194,1706.2
1956,Movie 1956,Comedy,2010-08-18,9.5,1529013,403.3
1957,Movie 1957,Thriller,1995-05-18,8.9,1330824,164.9
1958,Movie 1958,Action,1999-11-05,8.4,1692078,2997.9
1959,Movie 1959,"Thriller, Adventure",1984-09-12,6.3,1393460,2229.0
1960,Movie 1960,"Action, Family",1998-06-06,8.5,676401,2797.7
1961,Movie 1961,"Drama, Thriller, Action",1986-05-25,7.2,618948,588.7
1962,Movie 1962,Drama,1994-01-09,7.1,2407741,2276.8
1963,Movie 1963,Family,2016-12-18,7.0,2416794,1990.8
1964,Movie 1964,Adventure,1982-05-14,6.3,1497821,843.7
1965,Movie 1965,Comedy,1984-02-19,6.0,2100586,175.4
1966,Movie 1966,"Adventure, Drama",1996-03-19,9.3,1138408,291.9
1967,Movie 1967,Comedy,2021-10-23,9.0,170655,1437.4
1968,Movie 1968,"Comedy, Family, Thriller",2023-09-08,9.5,122173,2060.2
1969,Movie 1969,"Romance, Animation",2015-04-02,7.5,1729240,617.8
1970,Movie 1970,"Sci-Fi, Thriller, Drama",2005-10-14,9.2,1306545,844.6
1971,Movie 1971,"Drama, Adventure, Comedy",2021-10-16,6.0,580712,1246.4
1972,Movie 1972,Sci-Fi,1988-10-06,8.9,603220,2903.2
1973,Movie 1973,Comedy,1982-04-08,8.6,402825,2068.0
1974,Movie 1974,Romance,1997-02-19,6.0,981663,2165.8
1975,Movie 1975,"Action, Adventure, Family",2001-04-15,6.5,616923,2613.0
1976,Movie 1976,"Adventure, Family",2022-09-22,7.0,945357,2580.4
1977,Movie 1977,Romance,2004-06-07,9.0,1118244,1495.2
1978,Movie 1978,"Adventure, Action",1996-01-14,7.6,357549,2355.1
1979,Movie 1979,Animation,2013-05-07,7.4,1304645,465.1
1980,Movie 1980,"Comedy, Adventure",1980-08-26,8.7,373867,1780.1
1981,Movie 1981,"Sci-Fi, Romance",2008-04-23,9.0,2099991,2892.3
1982,Movie 1982,"Comedy, Animation",1994-08-05,6.1,1083232,1953.4
1983,Movie 1983,"Romance, Comedy",1987-05-24,7.3,1168755,2085.2
1984,Movie 1984,"Family, Sci-Fi",2005-01-03,8.0,549290,761.6
1985,Movie 1985,"Sci-Fi, Romance",2022-09-28,8.1,2322642,2769.4
1986,Movie 1986,"Animation, Action, Drama",1981-06-25,8.4,2423109,1288.2
1987,Movie 1987,"Action, Animation",1992-03-04,8.6,1881944,790.9
1988,Movie 1988,"Romance, Adventure",2022-10-19,8.0,503030,1170.8
1989,Movie 1989,"Romance, Family, Comedy",1982-06-12,7.6,1111528,1620.8
1990,Movie 1990,"Romance, Adventure",2015-01-23,6.3,2470448,2693.0
1991,Movie 1991,Adventure,1982-04-15,7.4,404523,352.7
1992,Movie 1992,"Animation, Comedy, Drama",1993-04-12,6.3,1175656,84.5
1993,Movie 1993,"Adventure, Drama, Comedy",2021-10-15,9.1,492095,1055.4
1994,Movie 1994,Drama,1985-05-26,8.1,1111708,180.3
1995,Movie 1995,"Sci-Fi, Comedy, Thriller",1980-08-27,9.5,1827252,2668.0
1996,Movie 1996,Drama,2012-10-08,9.2,1264632,50.3
1997,Movie 1997,"Thriller, Family, Adventure",2008-09-23,6.6,508991,2943.1
1998,Movie 1998,"Action, Sci-Fi, Drama",1991-03-08,8.6,852422,627.8
1999,Movie 1999,Romance,1988-05-15,6.2,1985201,715.6
2000,Movie 2000,Action,1987-12-24,6.7,1356586,2512.5
